agegroup,Sex,Cases,Cases_Male,Active_Cases,Cases_Female,Daily_Recovered,Date
30-39,Female,0,0,0,0,0,1/25/2020
30-39,Male,0,0,0,0,0,1/25/2020
30-39,Female,0,0,0,0,0,1/26/2020
30-39,Male,0,0,0,0,0,1/26/2020
30-39,Female,0,0,0,0,0,1/27/2020
30-39,Male,0,0,0,0,0,1/27/2020
30-39,Female,0,0,0,0,0,1/28/2020
30-39,Male,0,0,0,0,0,1/28/2020
30-39,Female,0,0,0,0,0,1/29/2020
30-39,Male,0,0,0,0,0,1/29/2020
30-39,Female,0,0,0,0,0,1/30/2020
30-39,Male,0,0,0,0,0,1/30/2020
30-39,Female,0,0,0,0,0,1/31/2020
30-39,Male,0,0,0,0,0,1/31/2020
30-39,Female,0,0,0,0,0,2/1/2020
30-39,Male,0,0,0,0,0,2/1/2020
30-39,Female,0,0,0,0,0,2/2/2020
30-39,Male,0,0,0,0,0,2/2/2020
30-39,Female,0,0,0,0,0,2/3/2020
30-39,Male,0,0,0,0,0,2/3/2020
30-39,Female,0,0,0,0,0,2/4/2020
30-39,Male,0,0,0,0,0,2/4/2020
30-39,Female,0,0,0,0,0,2/5/2020
30-39,Male,0,0,0,0,0,2/5/2020
30-39,Female,0,0,0,0,0,2/6/2020
30-39,Male,0,0,0,0,0,2/6/2020
30-39,Female,0,0,0,0,0,2/7/2020
30-39,Male,0,0,0,0,0,2/7/2020
30-39,Female,0,0,0,0,0,2/8/2020
30-39,Male,0,0,0,0,0,2/8/2020
30-39,Female,0,0,0,0,0,2/9/2020
30-39,Male,0,0,0,0,0,2/9/2020
30-39,Female,0,0,0,0,0,2/10/2020
30-39,Male,0,0,0,0,0,2/10/2020
30-39,Female,0,0,0,0,0,2/11/2020
30-39,Male,0,0,0,0,0,2/11/2020
30-39,Female,0,0,0,0,0,2/12/2020
30-39,Male,0,0,0,0,0,2/12/2020
30-39,Female,0,0,0,0,0,2/13/2020
30-39,Male,0,0,0,0,0,2/13/2020
30-39,Female,0,0,0,0,0,2/14/2020
30-39,Male,0,0,0,0,0,2/14/2020
30-39,Female,0,0,0,0,0,2/15/2020
30-39,Male,0,0,0,0,0,2/15/2020
30-39,Female,0,0,0,0,0,2/16/2020
30-39,Male,0,0,0,0,0,2/16/2020
30-39,Female,0,0,0,0,0,2/17/2020
30-39,Male,0,0,0,0,0,2/17/2020
30-39,Female,0,0,0,0,0,2/18/2020
30-39,Male,0,0,0,0,0,2/18/2020
30-39,Female,0,0,0,0,0,2/19/2020
30-39,Male,0,0,0,0,0,2/19/2020
30-39,Female,0,0,0,0,0,2/20/2020
30-39,Male,0,0,0,0,0,2/20/2020
30-39,Female,0,0,0,0,0,2/21/2020
30-39,Male,0,0,0,0,0,2/21/2020
30-39,Female,0,0,0,0,0,2/22/2020
30-39,Male,0,0,0,0,0,2/22/2020
30-39,Female,0,0,0,0,0,2/23/2020
30-39,Male,0,0,0,0,0,2/23/2020
30-39,Female,0,0,0,0,0,2/24/2020
30-39,Male,0,0,0,0,0,2/24/2020
30-39,Female,0,0,0,0,0,2/25/2020
30-39,Male,0,0,0,0,0,2/25/2020
30-39,Female,0,0,0,0,0,2/26/2020
30-39,Male,0,0,0,0,0,2/26/2020
30-39,Female,0,0,0,0,0,2/27/2020
30-39,Female,0,0,0,0,0,2/28/2020
30-39,Female,0,0,0,0,0,2/29/2020
30-39,Female,1,0,1,1,,3/1/2020
30-39,Female,,0,1,,,3/2/2020
30-39,Female,,0,1,,,3/3/2020
30-39,Female,,0,1,,,3/4/2020
30-39,Female,,0,1,,,3/5/2020
30-39,Female,,0,1,,,3/6/2020
30-39,Female,,0,1,,,3/7/2020
30-39,Female,,0,1,,,3/8/2020
30-39,Female,,0,1,,,3/9/2020
30-39,Female,,0,1,,,3/10/2020
30-39,Female,,0,1,,,3/11/2020
30-39,Female,,0,1,,,3/12/2020
30-39,Female,,0,1,,,3/13/2020
30-39,Female,1,0,2,1,,3/14/2020
30-39,Female,1,0,3,1,,3/15/2020
30-39,Female,2,0,4,2,1,3/16/2020
30-39,Female,6,0,10,6,,3/17/2020
30-39,Female,3,0,13,3,,3/18/2020
30-39,Female,1,0,13,1,1,3/19/2020
30-39,Female,4,0,17,4,,3/20/2020
30-39,Female,,0,11,,6,3/21/2020
30-39,Female,3,0,12,3,2,3/22/2020
30-39,Female,3,0,13,3,2,3/23/2020
30-39,Female,4,0,16,4,1,3/24/2020
30-39,Female,5,0,21,5,,3/25/2020
30-39,Female,5,0,23,5,4,3/26/2020
30-39,Female,9,0,30,9,1,3/27/2020
30-39,Female,4,0,34,4,,3/28/2020
30-39,Female,4,0,32,4,6,3/29/2020
30-39,Female,9,0,39,9,3,3/30/2020
30-39,Female,7,0,42,7,4,3/31/2020
30-39,Female,6,0,45,6,3,4/1/2020
30-39,Female,3,0,45,3,3,4/2/2020
30-39,Female,1,0,39,1,7,4/3/2020
30-39,Female,3,0,35,3,7,4/4/2020
30-39,Female,2,0,35,2,2,4/5/2020
30-39,Female,8,0,35,8,8,4/6/2020
30-39,Female,1,0,31,1,4,4/7/2020
30-39,Female,1,0,29,1,3,4/8/2020
30-39,Female,1,0,24,1,6,4/9/2020
30-39,Female,1,0,21,1,4,4/10/2020
30-39,Female,,0,18,,3,4/11/2020
30-39,Female,,0,13,,5,4/12/2020
30-39,Female,,0,11,,2,4/13/2020
30-39,Female,,0,9,,2,4/14/2020
30-39,Female,,0,7,,2,4/15/2020
30-39,Female,,0,5,,2,4/16/2020
30-39,Female,,0,3,,2,4/17/2020
30-39,Female,2,0,4,2,1,4/18/2020
30-39,Female,,0,4,,,4/19/2020
30-39,Female,,0,4,,,4/20/2020
30-39,Female,,0,4,,,4/21/2020
30-39,Female,,0,3,,1,4/22/2020
30-39,Female,,0,3,,,4/23/2020
30-39,Female,,0,2,,1,4/24/2020
30-39,Female,1,0,3,1,,4/25/2020
30-39,Female,,0,3,,,4/26/2020
30-39,Female,,0,3,,,4/27/2020
30-39,Female,1,0,4,1,,4/28/2020
30-39,Female,,0,4,,,4/29/2020
30-39,Female,,0,4,,,4/30/2020
30-39,Female,,0,3,,1,5/1/2020
30-39,Female,,0,3,,,5/2/2020
30-39,Female,2,0,5,2,,5/3/2020
30-39,Female,,0,4,,1,5/4/2020
30-39,Female,,0,4,,,5/5/2020
30-39,Female,1,0,5,1,,5/6/2020
30-39,Female,2,0,7,2,,5/7/2020
30-39,Female,1,0,8,1,,5/8/2020
30-39,Female,,0,8,,,5/9/2020
30-39,Female,,0,8,,,5/10/2020
30-39,Female,1,0,9,1,,5/11/2020
30-39,Female,,0,8,,1,5/12/2020
30-39,Female,1,0,8,1,1,5/13/2020
30-39,Female,,0,7,,1,5/14/2020
30-39,Female,,0,7,,,5/15/2020
30-39,Female,2,0,7,2,2,5/16/2020
30-39,Female,,0,6,,1,5/17/2020
30-39,Female,,0,5,,1,5/18/2020
30-39,Female,1,0,5,1,1,5/19/2020
30-39,Female,,0,5,,,5/20/2020
30-39,Female,,0,4,,1,5/21/2020
30-39,Female,1,0,5,1,,5/22/2020
30-39,Female,,0,5,,,5/23/2020
30-39,Female,1,0,5,1,1,5/24/2020
30-39,Female,,0,4,,1,5/25/2020
30-39,Female,,0,4,,,5/26/2020
30-39,Female,,0,4,,,5/27/2020
30-39,Female,,0,3,,1,5/28/2020
30-39,Female,1,0,3,1,1,5/29/2020
30-39,Female,1,0,4,1,,5/30/2020
30-39,Female,1,0,5,1,,5/31/2020
30-39,Female,3,0,8,3,,6/1/2020
30-39,Female,2,0,10,2,,6/2/2020
30-39,Female,1,0,10,1,1,6/3/2020
30-39,Female,,0,10,,,6/4/2020
30-39,Female,,0,9,,1,6/5/2020
30-39,Female,,0,9,,,6/6/2020
30-39,Female,,0,8,,1,6/7/2020
30-39,Female,,0,7,,1,6/8/2020
30-39,Female,,0,7,,,6/9/2020
30-39,Female,1,0,6,1,2,6/10/2020
30-39,Female,1,0,6,1,1,6/11/2020
30-39,Female,1,0,4,1,3,6/12/2020
30-39,Female,1,0,4,1,1,6/13/2020
30-39,Female,1,0,5,1,,6/14/2020
30-39,Female,2,0,7,2,,6/15/2020
30-39,Female,2,0,8,2,1,6/16/2020
30-39,Female,4,0,12,4,,6/17/2020
30-39,Female,,0,12,,,6/18/2020
30-39,Female,2,0,13,2,1,6/19/2020
30-39,Female,1,0,12,1,2,6/20/2020
30-39,Female,3,0,14,3,1,6/21/2020
30-39,Female,,0,13,,1,6/22/2020
30-39,Female,2,0,14,2,1,6/23/2020
30-39,Female,3,0,16,3,1,6/24/2020
30-39,Female,5,0,20,5,1,6/25/2020
30-39,Female,4,0,20,4,4,6/26/2020
30-39,Female,3,0,23,3,,6/27/2020
30-39,Female,8,0,30,8,1,6/28/2020
30-39,Female,6,0,35,6,1,6/29/2020
30-39,Female,4,0,37,4,2,6/30/2020
30-39,Female,7,0,43,7,1,7/1/2020
30-39,Female,8,0,44,8,7,7/2/2020
30-39,Female,6,0,47,6,3,7/3/2020
30-39,Female,,0,40,,7,7/4/2020
30-39,Female,11,0,51,11,,7/5/2020
30-39,Female,15,0,63,15,3,7/6/2020
30-39,Female,8,0,67,8,4,7/7/2020
30-39,Female,16,0,77,16,6,7/8/2020
30-39,Female,12,0,85,12,4,7/9/2020
30-39,Female,18,0,100,18,3,7/10/2020
30-39,Female,19,0,116,19,3,7/11/2020
30-39,Female,13,0,126,13,3,7/12/2020
30-39,Female,25,0,143,25,8,7/13/2020
30-39,Female,23,0,159,23,7,7/14/2020
30-39,Female,15,0,166,15,8,7/15/2020
30-39,Female,30,0,190,30,6,7/16/2020
30-39,Female,20,0,202,20,8,7/17/2020
30-39,Female,28,0,218,28,12,7/18/2020
30-39,Female,25,0,231,25,12,7/19/2020
30-39,Female,26,0,251,26,6,7/20/2020
30-39,Female,46,0,284,46,13,7/21/2020
30-39,Female,46,0,318,46,13,7/22/2020
30-39,Female,24,0,330,24,12,7/23/2020
30-39,Female,34,0,348,34,16,7/24/2020
30-39,Female,35,0,365,35,18,7/25/2020
30-39,Female,36,0,393,36,8,7/26/2020
30-39,Female,31,0,411,31,13,7/27/2020
30-39,Female,18,0,410,18,18,7/28/2020
30-39,Female,49,0,439,49,20,7/29/2020
30-39,Female,49,0,465,49,23,7/30/2020
30-39,Female,32,0,467,32,31,7/31/2020
30-39,Female,54,0,498,54,23,8/1/2020
30-39,Female,29,0,508,29,19,8/2/2020
30-39,Female,39,0,514,39,33,8/3/2020
30-39,Female,64,0,554,64,24,8/4/2020
30-39,Female,43,0,558,43,39,8/5/2020
30-39,Female,42,0,568,42,32,8/6/2020
30-39,Female,34,0,568,34,34,8/7/2020
30-39,Female,54,0,578,54,44,8/8/2020
30-39,Female,35,0,582,35,31,8/9/2020
30-39,Female,26,0,575,26,33,8/10/2020
30-39,Female,41,0,575,41,41,8/11/2020
30-39,Female,27,0,572,27,30,8/12/2020
30-39,Female,30,0,549,30,52,8/13/2020
30-39,Female,24,0,529,24,44,8/14/2020
30-39,Female,14,0,496,14,47,8/15/2020
30-39,Female,25,0,458,25,63,8/16/2020
30-39,Female,34,0,440,34,52,8/17/2020
30-39,Female,14,0,416,14,38,8/18/2020
30-39,Female,26,0,397,26,45,8/19/2020
30-39,Female,9,0,351,9,55,8/20/2020
30-39,Female,17,0,335,17,33,8/21/2020
30-39,Female,15,0,275,15,75,8/22/2020
30-39,Female,6,0,243,6,38,8/23/2020
30-39,Female,13,0,248,13,8,8/24/2020
30-39,Female,11,0,233,11,26,8/25/2020
30-39,Female,14,0,209,14,38,8/26/2020
30-39,Female,5,0,184,5,30,8/27/2020
30-39,Female,11,0,175,11,20,8/28/2020
30-39,Female,11,0,169,11,17,8/29/2020
30-39,Female,3,0,151,3,21,8/30/2020
30-39,Female,8,0,151,8,8,8/31/2020
30-39,Female,7,0,140,7,18,9/1/2020
30-39,Female,6,0,126,6,20,9/2/2020
30-39,Female,7,0,115,7,18,9/3/2020
30-39,Female,6,0,104,6,17,9/4/2020
30-39,Female,5,0,100,5,9,9/5/2020
30-39,Female,3,0,90,3,13,9/6/2020
30-39,Female,2,0,84,2,8,9/7/2020
30-39,Female,7,0,80,7,11,9/8/2020
30-39,Female,3,0,75,3,8,9/9/2020
30-39,Female,1,0,61,1,15,9/10/2020
30-39,Female,2,0,59,2,4,9/11/2020
30-39,Female,3,0,53,3,9,9/12/2020
30-39,Female,2,0,52,2,3,9/13/2020
30-39,Female,3,0,50,3,5,9/14/2020
30-39,Female,4,0,51,4,3,9/15/2020
30-39,Female,1,0,44,1,8,9/16/2020
30-39,Female,4,0,41,4,7,9/17/2020
30-39,Female,3,0,41,3,3,9/18/2020
30-39,Female,2,0,40,2,3,9/19/2020
30-39,Female,1,0,35,1,6,9/20/2020
30-39,Female,1,0,32,1,4,9/21/2020
30-39,Female,5,0,37,5,,9/22/2020
30-39,Female,1,0,34,1,4,9/23/2020
30-39,Female,,0,33,,1,9/24/2020
30-39,Female,,0,30,,3,9/25/2020
30-39,Female,1,0,29,1,2,9/26/2020
30-39,Female,,0,26,,3,9/27/2020
30-39,Female,1,0,23,1,4,9/28/2020
30-39,Female,2,0,22,2,3,9/29/2020
30-39,Female,1,0,19,1,4,9/30/2020
30-39,Female,,0,15,,4,10/1/2020
30-39,Female,,0,13,,2,10/2/2020
30-39,Female,1,0,13,1,1,10/3/2020
30-39,Female,,0,12,,1,10/4/2020
30-39,Female,1,0,11,1,2,10/5/2020
30-39,Female,,0,10,,1,10/6/2020
30-39,Female,1,0,10,1,1,10/7/2020
30-39,Female,1,0,11,1,,10/8/2020
30-39,Female,,0,11,,,10/9/2020
30-39,Female,2,0,13,2,,10/10/2020
30-39,Female,2,0,15,2,,10/11/2020
30-39,Female,,0,13,,2,10/12/2020
30-39,Female,,0,13,,,10/13/2020
30-39,Female,1,0,12,1,2,10/14/2020
30-39,Female,1,0,13,1,,10/15/2020
30-39,Female,,0,12,,1,10/16/2020
30-39,Female,,0,11,,1,10/17/2020
30-39,Female,1,0,11,1,1,10/18/2020
30-39,Female,,0,10,,1,10/19/2020
30-39,Female,1,0,8,1,3,10/20/2020
30-39,Female,,0,6,,2,10/21/2020
30-39,Female,,0,6,,,10/22/2020
30-39,Female,1,0,7,1,,10/23/2020
30-39,Female,1,0,7,1,1,10/24/2020
30-39,Female,,0,4,,3,10/25/2020
30-39,Female,,0,4,,,10/26/2020
30-39,Female,,0,4,,,10/27/2020
30-39,Female,,0,4,,,10/28/2020
30-39,Female,,0,4,,,10/29/2020
30-39,Female,,0,4,,,10/30/2020
30-39,Female,,0,4,,,10/31/2020
30-39,Female,,0,3,,1,11/1/2020
30-39,Female,,0,3,,,11/2/2020
30-39,Female,,0,3,,,11/3/2020
30-39,Female,,0,2,,1,11/4/2020
30-39,Female,,0,2,,,11/5/2020
30-39,Female,,0,2,,,11/6/2020
30-39,Female,,0,2,,,11/7/2020
30-39,Female,,0,2,,,11/8/2020
30-39,Female,,0,2,,,11/9/2020
30-39,Female,,0,2,,,11/10/2020
30-39,Female,,0,2,,,11/11/2020
30-39,Female,,0,2,,,11/12/2020
30-39,Female,,0,2,,,11/13/2020
30-39,Female,,0,2,,,11/14/2020
30-39,Female,,0,2,,,11/15/2020
30-39,Female,,0,2,,,11/16/2020
30-39,Female,,0,2,,,11/17/2020
30-39,Female,,0,2,,,11/18/2020
30-39,Female,,0,2,,,11/19/2020
30-39,Female,,0,2,,,11/20/2020
30-39,Female,,0,2,,,11/21/2020
30-39,Female,,0,2,,,11/22/2020
30-39,Female,,0,2,,,11/23/2020
30-39,Female,,0,2,,,11/24/2020
30-39,Female,,0,2,,,11/25/2020
30-39,Female,,0,2,,,11/26/2020
30-39,Female,,0,2,,,11/27/2020
30-39,Female,,0,2,,,11/28/2020
30-39,Female,,0,2,,,11/29/2020
30-39,Female,,0,2,,,11/30/2020
30-39,Female,,0,2,,,12/1/2020
30-39,Female,,0,2,,,12/2/2020
30-39,Female,,0,2,,,12/3/2020
30-39,Female,,0,2,,,12/4/2020
30-39,Female,,0,2,,,12/5/2020
30-39,Female,,0,2,,,12/6/2020
30-39,Female,,0,2,,,12/7/2020
30-39,Female,,0,2,,,12/8/2020
30-39,Female,,0,2,,,12/9/2020
30-39,Female,,0,2,,,12/10/2020
30-39,Female,1,0,3,1,,12/11/2020
30-39,Female,,0,3,,,12/12/2020
30-39,Female,1,0,4,1,,12/13/2020
30-39,Female,,0,4,,,12/14/2020
30-39,Female,,0,4,,,12/15/2020
30-39,Female,,0,4,,,12/16/2020
30-39,Female,,0,4,,,12/17/2020
30-39,Female,1,0,5,1,,12/18/2020
30-39,Female,,0,5,,,12/19/2020
30-39,Female,,0,5,,,12/20/2020
30-39,Female,,0,3,,2,12/21/2020
30-39,Female,,0,3,,,12/22/2020
30-39,Female,,0,3,,,12/23/2020
30-39,Female,,0,3,,,12/24/2020
30-39,Female,,0,3,,,12/25/2020
30-39,Female,,0,3,,,12/26/2020
30-39,Female,,0,3,,,12/27/2020
30-39,Female,,0,2,,1,12/28/2020
30-39,Female,,0,2,,,12/29/2020
30-39,Female,,0,2,,,12/30/2020
30-39,Female,1,0,3,1,,12/31/2020
30-39,Female,1,0,4,1,,1/1/2021
30-39,Female,,0,4,,,1/2/2021
30-39,Female,,0,4,,,1/3/2021
30-39,Female,,0,4,,,1/4/2021
30-39,Female,,0,4,,,1/5/2021
30-39,Female,,0,4,,,1/6/2021
30-39,Female,1,0,5,1,,1/7/2021
30-39,Female,1,0,6,1,,1/8/2021
30-39,Female,1,0,7,1,,1/9/2021
30-39,Female,,0,6,,1,1/10/2021
30-39,Female,,0,5,,1,1/11/2021
30-39,Female,1,0,6,1,,1/12/2021
30-39,Female,,0,6,,,1/13/2021
30-39,Female,,0,6,,,1/14/2021
30-39,Female,1,0,7,1,,1/15/2021
30-39,Female,,0,7,,,1/16/2021
30-39,Female,,0,7,,,1/17/2021
30-39,Female,1,0,8,1,,1/18/2021
30-39,Female,,0,8,,,1/19/2021
30-39,Female,,0,8,,,1/20/2021
30-39,Female,,0,7,,1,1/21/2021
30-39,Female,,0,6,,1,1/22/2021
30-39,Female,,0,5,,1,1/23/2021
30-39,Female,,0,4,,1,1/24/2021
30-39,Female,,0,4,,,1/25/2021
30-39,Female,,0,4,,,1/26/2021
30-39,Female,,0,3,,1,1/27/2021
30-39,Female,,0,3,,,1/28/2021
30-39,Female,,0,3,,,1/29/2021
30-39,Female,,0,3,,,1/30/2021
30-39,Female,,0,3,,,1/31/2021
30-39,Female,,0,3,,,2/1/2021
30-39,Female,,0,2,,1,2/2/2021
30-39,Female,,0,2,,,2/3/2021
30-39,Female,,0,2,,,2/4/2021
30-39,Female,,0,2,,,2/5/2021
30-39,Female,,0,2,,,2/6/2021
30-39,Female,,0,2,,,2/7/2021
30-39,Female,,0,2,,,2/8/2021
30-39,Female,2,0,4,2,,2/9/2021
30-39,Female,1,0,5,1,,2/10/2021
30-39,Female,1,0,6,1,,2/11/2021
30-39,Female,,0,6,,,2/12/2021
30-39,Female,1,0,7,1,,2/13/2021
30-39,Female,1,0,8,1,,2/14/2021
30-39,Female,1,0,9,1,,2/15/2021
30-39,Female,,0,9,,,2/16/2021
30-39,Female,1,0,10,1,,2/17/2021
30-39,Female,1,0,11,1,,2/18/2021
30-39,Female,,0,11,,,2/19/2021
30-39,Female,,0,11,,,2/20/2021
30-39,Female,,0,11,,,2/21/2021
30-39,Female,,0,11,,,2/22/2021
30-39,Female,,0,8,,3,2/23/2021
30-39,Female,,0,7,,1,2/24/2021
30-39,Female,,0,6,,1,2/25/2021
30-39,Female,,0,6,,,2/26/2021
30-39,Female,,0,6,,,2/27/2021
30-39,Female,,0,6,,,2/28/2021
30-39,Female,,0,5,,1,3/1/2021
30-39,Female,,0,4,,1,3/2/2021
30-39,Female,,0,4,,,3/3/2021
30-39,Female,,0,3,,1,3/4/2021
30-39,Female,,0,3,,,3/5/2021
30-39,Female,,0,3,,,3/6/2021
30-39,Female,,0,3,,,3/7/2021
30-39,Female,,0,3,,,3/8/2021
30-39,Female,,0,3,,,3/9/2021
30-39,Female,,0,2,,1,3/10/2021
30-39,Female,,0,2,,,3/11/2021
30-39,Female,,0,2,,,3/12/2021
30-39,Female,,0,2,,,3/13/2021
30-39,Female,,0,2,,,3/14/2021
30-39,Female,,0,2,,,3/15/2021
30-39,Female,,0,2,,,3/16/2021
30-39,Female,,0,2,,,3/17/2021
30-39,Female,,0,2,,,3/18/2021
30-39,Female,,0,2,,,3/19/2021
30-39,Female,,0,2,,,3/20/2021
30-39,Female,,0,2,,,3/21/2021
30-39,Female,,0,2,,,3/22/2021
30-39,Female,,0,2,,,3/23/2021
30-39,Female,,0,2,,,3/24/2021
30-39,Female,,0,2,,,3/25/2021
30-39,Female,,0,2,,,3/26/2021
30-39,Female,,0,2,,,3/27/2021
30-39,Female,,0,2,,,3/28/2021
30-39,Female,,0,2,,,3/29/2021
30-39,Female,,0,2,,,3/30/2021
30-39,Female,,0,2,,,3/31/2021
30-39,Female,,0,2,,,4/1/2021
30-39,Female,,0,2,,,4/2/2021
30-39,Female,,0,2,,,4/3/2021
30-39,Female,,0,2,,,4/4/2021
30-39,Female,,0,2,,,4/5/2021
30-39,Female,,0,2,,,4/6/2021
30-39,Female,,0,2,,,4/7/2021
30-39,Female,,0,2,,,4/8/2021
30-39,Female,,0,2,,,4/9/2021
30-39,Female,,0,2,,,4/10/2021
30-39,Female,,0,2,,,4/11/2021
30-39,Female,,0,2,,,4/12/2021
30-39,Female,,0,2,,,4/13/2021
30-39,Female,,0,2,,,4/14/2021
30-39,Female,,0,2,,,4/15/2021
30-39,Female,1,0,3,1,,4/16/2021
30-39,Female,,0,3,,,4/17/2021
30-39,Female,1,0,4,1,,4/18/2021
30-39,Female,,0,4,,,4/19/2021
30-39,Female,,0,4,,,4/20/2021
30-39,Female,,0,4,,,4/21/2021
30-39,Female,,0,4,,,4/22/2021
30-39,Female,,0,4,,,4/23/2021
30-39,Female,,0,4,,,4/24/2021
30-39,Female,,0,4,,,4/25/2021
30-39,Female,,0,4,,,4/26/2021
30-39,Female,,0,4,,,4/27/2021
30-39,Female,,0,4,,,4/28/2021
30-39,Female,,0,4,,,4/29/2021
30-39,Female,,0,2,,2,4/30/2021
30-39,Female,,0,2,,,5/1/2021
30-39,Female,,0,2,,,5/2/2021
30-39,Female,,0,2,,,5/3/2021
30-39,Female,,0,2,,,5/4/2021
30-39,Female,1,0,3,1,,5/5/2021
30-39,Female,,0,3,,,5/6/2021
30-39,Female,,0,3,,,5/7/2021
30-39,Female,,0,3,,,5/8/2021
30-39,Female,,0,3,,,5/9/2021
30-39,Female,,0,3,,,5/10/2021
30-39,Female,,0,3,,,5/11/2021
30-39,Female,,0,3,,,5/12/2021
30-39,Female,,0,3,,,5/13/2021
30-39,Female,1,0,4,1,,5/14/2021
30-39,Female,1,0,5,1,,5/15/2021
30-39,Female,,0,5,,,5/16/2021
30-39,Female,,0,5,,,5/17/2021
30-39,Female,,0,5,,,5/18/2021
30-39,Female,,0,4,,1,5/19/2021
30-39,Female,,0,4,,,5/20/2021
30-39,Female,,0,4,,,5/21/2021
30-39,Female,,0,4,,,5/22/2021
30-39,Female,,0,4,,,5/23/2021
30-39,Female,,0,4,,,5/24/2021
30-39,Female,1,0,5,1,,5/25/2021
30-39,Female,,0,5,,,5/26/2021
30-39,Female,1,0,5,1,1,5/27/2021
30-39,Female,,0,4,,1,5/28/2021
30-39,Female,1,0,5,1,,5/29/2021
30-39,Female,2,0,7,2,,5/30/2021
30-39,Female,1,0,8,1,,5/31/2021
30-39,Female,,0,8,,,6/1/2021
30-39,Female,,0,8,,,6/2/2021
30-39,Female,1,0,9,1,,6/3/2021
30-39,Female,1,0,10,1,,6/4/2021
30-39,Female,1,0,11,1,,6/5/2021
30-39,Female,2,0,13,2,,6/6/2021
30-39,Female,,0,13,,,6/7/2021
30-39,Female,,0,12,,1,6/8/2021
30-39,Female,,0,12,,,6/9/2021
30-39,Female,,0,12,,,6/10/2021
30-39,Female,1,0,13,1,,6/11/2021
30-39,Female,,0,11,,2,6/12/2021
30-39,Female,,0,10,,1,6/13/2021
30-39,Female,,0,8,,2,6/14/2021
30-39,Female,1,0,7,1,2,6/15/2021
30-39,Female,,0,7,,,6/16/2021
30-39,Female,,0,7,,,6/17/2021
30-39,Female,,0,6,,1,6/18/2021
30-39,Female,,0,6,,,6/19/2021
30-39,Female,1,0,6,1,1,6/20/2021
30-39,Female,,0,5,,1,6/21/2021
30-39,Female,,0,5,,,6/22/2021
30-39,Female,,0,4,,1,6/23/2021
30-39,Female,,0,4,,,6/24/2021
30-39,Female,1,0,5,1,,6/25/2021
30-39,Female,,0,5,,,6/26/2021
30-39,Female,1,0,6,1,,6/27/2021
30-39,Female,,0,6,,,6/28/2021
30-39,Female,,0,5,,1,6/29/2021
30-39,Female,,0,5,,,6/30/2021
30-39,Female,1,0,6,1,,7/1/2021
30-39,Female,,0,6,,,7/2/2021
30-39,Female,,0,5,,1,7/3/2021
30-39,Female,,0,5,,,7/4/2021
30-39,Female,,0,5,,,7/5/2021
30-39,Female,,0,5,,,7/6/2021
30-39,Female,,0,4,,1,7/7/2021
30-39,Female,,0,4,,,7/8/2021
30-39,Female,,0,4,,,7/9/2021
30-39,Female,,0,4,,,7/10/2021
30-39,Female,,0,3,,1,7/11/2021
30-39,Female,,0,3,,,7/12/2021
30-39,Female,,0,3,,,7/13/2021
30-39,Female,1,0,3,1,1,7/14/2021
30-39,Female,1,0,4,1,,7/15/2021
30-39,Female,,0,4,,,7/16/2021
30-39,Female,3,0,7,3,,7/17/2021
30-39,Female,2,0,9,2,,7/18/2021
30-39,Female,3,0,12,3,,7/19/2021
30-39,Female,2,0,14,2,,7/20/2021
30-39,Female,3,0,17,3,,7/21/2021
30-39,Female,1,0,18,1,,7/22/2021
30-39,Female,,0,18,,,7/23/2021
30-39,Female,,0,18,,,7/24/2021
30-39,Female,2,0,20,2,,7/25/2021
30-39,Female,2,0,22,2,,7/26/2021
30-39,Female,,0,22,,,7/27/2021
30-39,Female,,0,21,,1,7/28/2021
30-39,Female,,0,20,,1,7/29/2021
30-39,Female,,0,19,,1,7/30/2021
30-39,Female,1,0,17,1,3,7/31/2021
30-39,Female,1,0,13,1,5,8/1/2021
30-39,Female,,0,12,,1,8/2/2021
30-39,Female,,0,9,,3,8/3/2021
30-39,Female,,0,8,,1,8/4/2021
30-39,Female,,0,7,,1,8/5/2021
30-39,Female,3,0,9,3,1,8/6/2021
30-39,Female,3,0,10,3,2,8/7/2021
30-39,Female,,0,10,,,8/8/2021
30-39,Female,1,0,11,1,,8/9/2021
30-39,Female,1,0,12,1,,8/10/2021
30-39,Female,1,0,12,1,1,8/11/2021
30-39,Female,4,0,15,4,1,8/12/2021
30-39,Female,1,0,15,1,1,8/13/2021
30-39,Female,2,0,17,2,,8/14/2021
30-39,Female,3,0,19,3,1,8/15/2021
30-39,Female,4,0,23,4,,8/16/2021
30-39,Female,2,0,25,2,,8/17/2021
30-39,Female,10,0,34,10,1,8/18/2021
30-39,Female,7,0,41,7,,8/19/2021
30-39,Female,9,0,49,9,1,8/20/2021
30-39,Female,6,0,53,6,2,8/21/2021
30-39,Female,9,0,61,9,1,8/22/2021
30-39,Female,1,0,62,1,,8/23/2021
30-39,Female,5,0,66,5,1,8/24/2021
30-39,Female,11,0,76,11,1,8/25/2021
30-39,Female,5,0,77,5,4,8/26/2021
30-39,Female,2,0,74,2,5,8/27/2021
30-39,Female,4,0,77,4,1,8/28/2021
30-39,Female,13,0,83,13,7,8/29/2021
30-39,Female,5,0,79,5,9,8/30/2021
30-39,Female,6,0,80,6,5,8/31/2021
30-39,Female,14,0,87,14,7,9/1/2021
30-39,Female,10,0,92,10,5,9/2/2021
