agegroup,Sex,Cases,Cases_Male,Active_Cases,Cases_Female,Daily_Recovered,Date
80-89,Female,3,0,19,3,,9/17/2021
80-89,Female,1,0,20,1,,9/18/2021
80-89,Female,7,0,27,7,,9/19/2021
80-89,Female,3,0,30,3,,9/20/2021
80-89,Female,1,0,30,1,1,9/21/2021
80-89,Female,4,0,34,4,,9/22/2021
80-89,Female,2,0,33,2,2,9/23/2021
80-89,Female,5,0,36,5,2,9/24/2021
80-89,Female,4,0,40,4,,9/25/2021
80-89,Female,3,0,41,3,1,9/26/2021
80-89,Female,8,0,49,8,,9/27/2021
80-89,Female,2,0,48,2,,9/28/2021
80-89,Female,2,0,50,2,,9/29/2021
80-89,Female,8,0,56,8,1,9/30/2021
80-89,Female,7,0,60,7,3,10/1/2021
80-89,Female,9,0,67,9,3,10/2/2021
80-89,Female,3,0,66,3,3,10/3/2021
80-89,Female,7,0,72,7,1,10/4/2021
80-89,Female,3,0,68,3,7,10/5/2021
80-89,Female,7,0,73,7,2,10/6/2021
80-89,Female,17,0,89,17,1,10/7/2021
80-89,Female,19,0,102,19,6,10/8/2021
80-89,Female,16,0,113,16,5,10/9/2021
80-89,Female,19,0,127,19,4,10/10/2021
80-89,Female,13,0,135,13,4,10/11/2021
80-89,Female,14,0,140,14,7,10/12/2021
80-89,Female,11,0,141,11,8,10/13/2021
80-89,Female,17,0,155,17,1,10/14/2021
80-89,Female,15,0,162,15,7,10/15/2021
80-89,Female,15,0,176,15,,10/16/2021
80-89,Female,21,0,189,21,8,10/17/2021
80-89,Female,17,0,206,17,1,10/18/2021
80-89,Female,28,0,219,28,14,10/19/2021
80-89,Female,14,0,209,14,18,10/20/2021
80-89,Female,19,0,218,19,9,10/21/2021
80-89,Female,21,0,224,21,13,10/22/2021
80-89,Female,15,0,238,15,,10/23/2021
80-89,Female,12,0,240,12,6,10/24/2021
80-89,Female,8,0,228,8,17,10/25/2021
80-89,Female,13,0,228,13,11,10/26/2021
80-89,Female,21,0,219,21,29,10/27/2021
80-89,Female,15,0,231,15,2,10/28/2021
80-89,Female,18,0,215,18,30,10/29/2021
80-89,Female,7,0,219,7,1,10/30/2021
80-89,Female,16,0,221,16,13,10/31/2021
80-89,Female,8,0,189,8,38,11/1/2021
80-89,Female,12,0,193,12,8,11/2/2021
80-89,Female,11,0,184,11,19,11/3/2021
80-89,Female,6,0,188,6,,11/4/2021
80-89,Female,20,0,175,20,33,11/5/2021
80-89,Female,13,0,182,13,6,11/6/2021
80-89,Female,9,0,182,9,9,11/7/2021
80-89,Female,17,0,183,17,14,11/8/2021
80-89,Female,13,0,179,13,17,11/9/2021
80-89,Female,7,0,179,7,6,11/10/2021
80-89,Female,4,0,178,4,5,11/11/2021
80-89,Female,12,0,184,12,4,11/12/2021
80-89,Female,4,0,187,4,1,11/13/2021
80-89,Female,9,0,191,9,5,11/14/2021
80-89,Female,6,0,143,6,53,11/15/2021
80-89,Female,15,0,151,15,4,11/16/2021
80-89,Female,8,0,142,8,15,11/17/2021
80-89,Female,13,0,149,13,6,11/18/2021
80-89,Female,12,0,94,12,67,11/19/2021
80-89,Female,4,0,97,4,1,11/20/2021
80-89,Female,8,0,98,8,6,11/21/2021
80-89,Female,5,0,100,5,3,11/22/2021
80-89,Female,10,0,107,10,2,11/23/2021
80-89,Female,8,0,111,8,2,11/24/2021
80-89,Female,12,0,116,12,7,11/25/2021
80-89,Female,10,0,115,10,10,11/26/2021
80-89,Female,7,0,112,7,8,11/27/2021
80-89,Female,12,0,116,12,8,11/28/2021
80-89,Female,6,0,122,6,,11/29/2021
80-89,Female,16,0,131,16,5,11/30/2021
80-89,Female,18,0,144,18,4,12/1/2021
80-89,Female,13,0,152,13,6,12/2/2021
80-89,Female,18,0,167,18,2,12/3/2021
80-89,Female,7,0,172,7,,12/4/2021
80-89,Female,18,0,189,18,,12/5/2021
80-89,Female,11,0,170,11,30,12/6/2021
80-89,Female,17,0,181,17,6,12/7/2021
80-89,Female,10,0,188,10,2,12/8/2021
80-89,Female,16,0,192,16,12,12/9/2021
80-89,Female,8,0,180,8,20,12/10/2021
80-89,Female,14,0,181,14,14,12/11/2021
80-89,Female,14,0,185,14,9,12/12/2021
80-89,Female,10,0,186,10,8,12/13/2021
80-89,Female,6,0,179,6,12,12/14/2021
80-89,Female,17,0,191,17,3,12/15/2021
80-89,Female,29,0,207,29,12,12/16/2021
80-89,Female,13,0,218,13,3,12/17/2021
80-89,Female,14,0,218,14,13,12/18/2021
80-89,Female,13,0,222,13,8,12/19/2021
80-89,Female,14,0,226,14,9,12/20/2021
80-89,Female,11,0,223,11,13,12/21/2021
80-89,Female,24,0,235,24,11,12/22/2021
80-89,Female,20,0,251,20,4,12/23/2021
80-89,Female,14,0,243,14,21,12/24/2021
80-89,Female,12,0,235,12,19,12/25/2021
80-89,Female,15,0,239,15,11,12/26/2021
80-89,Female,14,0,240,14,13,12/27/2021
80-89,Female,19,0,221,19,39,12/28/2021
80-89,Female,26,0,232,26,13,12/29/2021
80-89,Female,21,0,236,21,17,12/30/2021
80-89,Female,29,0,125,29,136,12/31/2021
80-89,Female,40,0,165,40,,1/1/2022
80-89,Female,46,0,202,46,7,1/2/2022
80-89,Female,77,0,262,77,16,1/3/2022
80-89,Female,53,0,244,53,70,1/4/2022
80-89,Female,51,0,243,51,52,1/5/2022
80-89,Female,71,0,256,71,56,1/6/2022
80-89,Female,132,0,335,132,52,1/7/2022
80-89,Female,135,0,436,135,37,1/8/2022
80-89,Female,111,0,481,111,67,1/9/2022
80-89,Female,179,0,604,179,58,1/10/2022
80-89,Female,154,0,757,154,1,1/11/2022
80-89,Female,178,0,837,178,147,1/12/2022
80-89,Female,169,0,904,169,66,1/13/2022
80-89,Female,130,0,891,130,134,1/14/2022
80-89,Female,191,0,1016,191,61,1/15/2022
80-89,Female,142,0,1093,142,57,1/16/2022
80-89,Female,141,0,1135,141,92,1/17/2022
80-89,Female,169,0,1201,169,93,1/18/2022
80-89,Female,130,0,1300,130,23,1/19/2022
80-89,Female,155,0,1359,155,90,1/20/2022
80-89,Female,170,0,1306,170,221,1/21/2022
80-89,Female,80,0,1158,80,217,1/22/2022
80-89,Female,96,0,1124,96,126,1/23/2022
80-89,Female,106,0,1107,106,119,1/24/2022
80-89,Female,98,0,968,98,228,1/25/2022
80-89,Female,81,0,867,81,181,1/26/2022
80-89,Female,105,0,756,105,212,1/27/2022
80-89,Female,77,0,598,77,226,1/28/2022
80-89,Female,75,0,591,75,79,1/29/2022
80-89,Female,44,0,541,44,90,1/30/2022
80-89,Female,69,0,497,69,112,1/31/2022
80-89,Female,64,0,481,64,79,2/1/2022
80-89,Female,64,0,452,64,87,2/2/2022
80-89,Female,54,0,420,54,81,2/3/2022
80-89,Female,53,0,403,53,65,2/4/2022
80-89,Female,40,0,371,40,65,2/5/2022
80-89,Female,39,0,355,39,50,2/6/2022
80-89,Female,38,0,334,38,54,2/7/2022
80-89,Female,49,0,322,49,59,2/8/2022
80-89,Female,77,0,311,77,84,2/9/2022
80-89,Female,68,0,305,68,72,2/10/2022
80-89,Female,40,0,287,40,55,2/11/2022
80-89,Female,41,0,292,41,35,2/12/2022
80-89,Female,26,0,284,26,32,2/13/2022
80-89,Female,44,0,278,44,48,2/14/2022
80-89,Female,33,0,252,33,54,2/15/2022
80-89,Female,31,0,241,31,41,2/16/2022
80-89,Female,49,0,244,49,43,2/17/2022
80-89,Female,29,0,243,29,27,2/18/2022
80-89,Female,15,0,222,15,35,2/19/2022
80-89,Female,13,0,204,13,27,2/20/2022
80-89,Female,18,0,205,18,15,2/21/2022
80-89,Female,24,0,177,24,52,2/22/2022
80-89,Female,24,0,150,24,47,2/23/2022
80-89,Female,25,0,150,25,24,2/24/2022
80-89,Female,30,0,157,30,20,2/25/2022
80-89,Female,16,0,152,16,19,2/26/2022
80-89,Female,33,0,172,33,12,2/27/2022
80-89,Female,23,0,171,23,23,2/28/2022
80-89,Female,19,0,155,19,32,3/1/2022
80-89,Female,21,0,165,21,10,3/2/2022
80-89,Female,30,0,156,30,38,3/3/2022
80-89,Female,18,0,155,18,18,3/4/2022
80-89,Female,30,0,170,30,14,3/5/2022
80-89,Female,20,0,154,20,36,3/6/2022
80-89,Female,36,0,179,36,10,3/7/2022
80-89,Female,27,0,172,27,33,3/8/2022
80-89,Female,34,0,182,34,22,3/9/2022
80-89,Female,25,0,205,25,1,3/10/2022
80-89,Female,27,0,183,27,48,3/11/2022
80-89,Female,27,0,180,27,30,3/12/2022
80-89,Female,24,0,180,24,24,3/13/2022
80-89,Female,38,0,180,38,38,3/14/2022
80-89,Female,35,0,189,35,25,3/15/2022
80-89,Female,43,0,201,43,30,3/16/2022
80-89,Female,35,0,216,35,20,3/17/2022
80-89,Female,38,0,223,38,30,3/18/2022
80-89,Female,46,0,245,46,24,3/19/2022
80-89,Female,32,0,245,32,32,3/20/2022
80-89,Female,57,0,268,57,33,3/21/2022
80-89,Female,58,0,279,58,47,3/22/2022
80-89,Female,53,0,295,53,35,3/23/2022
80-89,Female,55,0,314,55,36,3/24/2022
80-89,Female,61,0,325,61,46,3/25/2022
80-89,Female,56,0,346,56,35,3/26/2022
80-89,Female,41,0,350,41,36,3/27/2022
80-89,Female,82,0,365,82,67,3/28/2022
80-89,Female,88,0,395,88,57,3/29/2022
80-89,Female,72,0,411,72,56,3/30/2022
80-89,Female,63,0,421,63,51,3/31/2022
80-89,Female,75,0,438,75,57,4/1/2022
80-89,Female,74,0,462,74,50,4/2/2022
80-89,Female,67,0,467,67,61,4/3/2022
80-89,Female,89,0,466,89,90,4/4/2022
80-89,Female,101,0,485,101,82,4/5/2022
80-89,Female,118,0,530,118,73,4/6/2022
80-89,Female,115,0,585,115,60,4/7/2022
80-89,Female,109,0,608,109,85,4/8/2022
80-89,Female,107,0,642,107,73,4/9/2022
80-89,Female,111,0,678,111,75,4/10/2022
80-89,Female,120,0,694,120,104,4/11/2022
80-89,Male,0,0,0,0,0,2/27/2020
80-89,Male,0,0,0,0,0,2/28/2020
80-89,Male,0,0,0,0,0,2/29/2020
80-89,Male,0,0,0,0,0,3/1/2020
80-89,Male,0,0,0,0,0,3/2/2020
80-89,Male,0,0,0,0,0,3/3/2020
80-89,Male,0,0,0,0,0,3/4/2020
80-89,Male,0,0,0,0,0,3/5/2020
80-89,Male,0,0,0,0,0,3/6/2020
80-89,Male,0,0,0,0,0,3/7/2020
80-89,Male,0,0,0,0,0,3/8/2020
80-89,Male,0,0,0,0,0,3/9/2020
80-89,Male,0,0,0,0,0,3/10/2020
80-89,Male,0,0,0,0,0,3/11/2020
80-89,Male,0,0,0,0,0,3/12/2020
80-89,Male,0,0,0,0,0,3/13/2020
80-89,Male,0,0,0,0,0,3/14/2020
80-89,Male,0,0,0,0,0,3/15/2020
80-89,Male,0,0,0,0,0,3/16/2020
80-89,Male,0,0,0,0,0,3/17/2020
80-89,Male,0,0,0,0,0,3/18/2020
80-89,Male,0,0,0,0,0,3/19/2020
80-89,Male,0,0,0,0,0,3/20/2020
80-89,Male,1,1,1,0,,3/21/2020
80-89,Male,1,1,3,0,,3/22/2020
80-89,Male,,,3,0,,3/23/2020
80-89,Male,,,3,0,,3/24/2020
80-89,Male,1,1,3,0,,3/25/2020
80-89,Male,,,3,0,,3/26/2020
80-89,Male,,,3,0,,3/27/2020
80-89,Male,1,1,5,0,,3/28/2020
80-89,Male,2,2,5,0,1,3/29/2020
80-89,Male,3,3,8,0,,3/30/2020
80-89,Male,,,7,0,,3/31/2020
80-89,Male,,,6,0,1,4/1/2020
80-89,Male,,,6,0,,4/2/2020
80-89,Male,,,5,0,,4/3/2020
80-89,Male,,,5,0,,4/4/2020
80-89,Male,,,5,0,,4/5/2020
80-89,Male,2,2,6,0,2,4/6/2020
80-89,Male,,,5,0,,4/7/2020
80-89,Male,,,4,0,1,4/8/2020
80-89,Male,2,2,6,0,,4/9/2020
80-89,Male,,,4,0,,4/10/2020
80-89,Male,,,4,0,,4/11/2020
80-89,Male,,,4,0,,4/12/2020
80-89,Male,,,4,0,,4/13/2020
80-89,Male,,,4,0,,4/14/2020
80-89,Male,2,2,4,0,2,4/15/2020
80-89,Male,1,1,4,0,1,4/16/2020
80-89,Male,,,4,0,,4/17/2020
80-89,Male,1,1,4,0,,4/18/2020
80-89,Male,,,3,0,1,4/19/2020
80-89,Male,,,3,0,,4/20/2020
80-89,Male,,,3,0,,4/21/2020
80-89,Male,,,2,0,1,4/22/2020
80-89,Male,,,2,0,,4/23/2020
80-89,Male,,,2,0,,4/24/2020
80-89,Male,,,1,0,1,4/25/2020
80-89,Male,,,,0,1,4/26/2020
80-89,Male,0,0,0,0,0,4/27/2020
80-89,Male,0,0,0,0,0,4/28/2020
80-89,Male,0,0,0,0,0,4/29/2020
80-89,Male,0,0,0,0,0,4/30/2020
80-89,Male,0,0,0,0,0,5/1/2020
80-89,Male,0,0,0,0,0,5/2/2020
80-89,Male,0,0,0,0,0,5/3/2020
80-89,Male,0,0,0,0,0,5/4/2020
80-89,Male,0,0,0,0,0,5/5/2020
80-89,Male,0,0,0,0,0,5/6/2020
80-89,Male,0,0,0,0,0,5/7/2020
80-89,Male,0,0,0,0,0,5/8/2020
80-89,Male,0,0,0,0,0,5/9/2020
80-89,Male,0,0,0,0,0,5/10/2020
80-89,Male,0,0,0,0,0,5/11/2020
80-89,Male,0,0,0,0,0,5/12/2020
80-89,Male,0,0,0,0,0,5/13/2020
80-89,Male,0,0,0,0,0,5/14/2020
80-89,Male,0,0,0,0,0,5/15/2020
80-89,Male,1,1,1,0,,5/16/2020
80-89,Male,1,1,2,0,,5/17/2020
80-89,Male,1,1,3,0,,5/18/2020
80-89,Male,,,3,0,,5/19/2020
80-89,Male,,,3,0,,5/20/2020
80-89,Male,,,3,0,,5/21/2020
80-89,Male,,,3,0,,5/22/2020
80-89,Male,,,3,0,,5/23/2020
80-89,Male,,,3,0,,5/24/2020
80-89,Male,,,3,0,,5/25/2020
80-89,Male,,,3,0,,5/26/2020
80-89,Male,,,2,0,1,5/27/2020
80-89,Male,,,2,0,,5/28/2020
80-89,Male,,,2,0,,5/29/2020
80-89,Male,,,2,0,,5/30/2020
80-89,Male,,,2,0,,5/31/2020
80-89,Male,,,1,0,1,6/1/2020
80-89,Male,,,1,0,,6/2/2020
80-89,Male,,,1,0,,6/3/2020
80-89,Male,,,1,0,,6/4/2020
80-89,Male,,,1,0,,6/5/2020
80-89,Male,,,1,0,,6/6/2020
80-89,Male,,,1,0,,6/7/2020
80-89,Male,,,1,0,,6/8/2020
80-89,Male,,,1,0,,6/9/2020
80-89,Male,,,1,0,,6/10/2020
80-89,Male,,,1,0,,6/11/2020
80-89,Male,,,1,0,,6/12/2020
80-89,Male,1,1,3,0,,6/13/2020
80-89,Male,,,3,0,,6/14/2020
80-89,Male,,,2,0,,6/15/2020
80-89,Male,,,2,0,,6/16/2020
80-89,Male,,,2,0,,6/17/2020
80-89,Male,,,2,0,,6/18/2020
80-89,Male,,,2,0,,6/19/2020
80-89,Male,,,2,0,,6/20/2020
80-89,Male,,,2,0,,6/21/2020
80-89,Male,,,3,0,,6/22/2020
80-89,Male,,,2,0,,6/23/2020
80-89,Male,,,2,0,,6/24/2020
80-89,Male,,,1,0,,6/25/2020
80-89,Male,1,1,2,0,,6/26/2020
80-89,Male,,,2,0,,6/27/2020
80-89,Male,,,2,0,,6/28/2020
80-89,Male,,,2,0,,6/29/2020
80-89,Male,,,2,0,,6/30/2020
80-89,Male,,,2,0,,7/1/2020
80-89,Male,,,1,0,1,7/2/2020
80-89,Male,2,2,3,0,,7/3/2020
80-89,Male,1,1,4,0,,7/4/2020
80-89,Male,,,4,0,,7/5/2020
80-89,Male,1,1,5,0,,7/6/2020
80-89,Male,1,1,7,0,,7/7/2020
80-89,Male,,,6,0,,7/8/2020
80-89,Male,,,6,0,,7/9/2020
80-89,Male,2,2,8,0,,7/10/2020
80-89,Male,,,8,0,,7/11/2020
80-89,Male,2,2,12,0,,7/12/2020
80-89,Male,3,3,14,0,,7/13/2020
80-89,Male,4,4,20,0,,7/14/2020
80-89,Male,2,2,20,0,,7/15/2020
80-89,Male,10,10,30,0,1,7/16/2020
80-89,Male,4,4,32,0,1,7/17/2020
80-89,Male,5,5,36,0,,7/18/2020
80-89,Male,6,6,41,0,,7/19/2020
80-89,Male,12,12,54,0,1,7/20/2020
80-89,Male,11,11,65,0,,7/21/2020
80-89,Male,5,5,65,0,1,7/22/2020
80-89,Male,4,4,68,0,,7/23/2020
80-89,Male,2,2,68,0,,7/24/2020
80-89,Male,10,10,81,0,,7/25/2020
80-89,Male,19,19,99,0,,7/26/2020
80-89,Male,10,10,105,0,,7/27/2020
80-89,Male,7,7,112,0,,7/28/2020
80-89,Male,9,9,115,0,1,7/29/2020
80-89,Male,12,12,126,0,,7/30/2020
80-89,Male,5,5,125,0,,7/31/2020
80-89,Male,16,16,141,0,,8/1/2020
80-89,Male,7,7,140,0,,8/2/2020
80-89,Male,15,15,162,0,,8/3/2020
80-89,Male,22,22,182,0,,8/4/2020
80-89,Male,12,12,184,0,3,8/5/2020
80-89,Male,6,6,185,0,1,8/6/2020
80-89,Male,15,15,202,0,,8/7/2020
80-89,Male,7,7,200,0,2,8/8/2020
80-89,Male,3,3,196,0,2,8/9/2020
80-89,Male,6,6,202,0,,8/10/2020
80-89,Male,7,7,202,0,3,8/11/2020
80-89,Male,2,2,194,0,2,8/12/2020
80-89,Male,7,7,201,0,3,8/13/2020
80-89,Male,12,12,208,0,1,8/14/2020
80-89,Male,8,8,207,0,2,8/15/2020
80-89,Male,6,6,206,0,2,8/16/2020
80-89,Male,3,3,202,0,2,8/17/2020
80-89,Male,5,5,200,0,1,8/18/2020
80-89,Male,5,5,196,0,5,8/19/2020
80-89,Male,4,4,194,0,6,8/20/2020
80-89,Male,10,10,198,0,8,8/21/2020
80-89,Male,4,4,190,0,7,8/22/2020
80-89,Male,1,1,182,0,1,8/23/2020
80-89,Male,1,1,174,0,2,8/24/2020
80-89,Male,5,5,172,0,8,8/25/2020
80-89,Male,4,4,165,0,5,8/26/2020
80-89,Male,1,1,155,0,6,8/27/2020
80-89,Male,1,1,151,0,5,8/28/2020
80-89,Male,1,1,141,0,7,8/29/2020
80-89,Male,,,128,0,11,8/30/2020
80-89,Male,,,120,0,5,8/31/2020
80-89,Male,,,116,0,3,9/1/2020
80-89,Male,2,2,105,0,10,9/2/2020
80-89,Male,1,1,99,0,7,9/3/2020
80-89,Male,1,1,97,0,3,9/4/2020
80-89,Male,2,2,96,0,3,9/5/2020
80-89,Male,1,1,95,0,1,9/6/2020
80-89,Male,4,4,94,0,5,9/7/2020
80-89,Male,4,4,92,0,3,9/8/2020
80-89,Male,1,1,80,0,10,9/9/2020
80-89,Male,1,1,74,0,6,9/10/2020
80-89,Male,,,68,0,3,9/11/2020
80-89,Male,1,1,58,0,11,9/12/2020
80-89,Male,1,1,59,0,1,9/13/2020
80-89,Male,1,1,56,0,2,9/14/2020
80-89,Male,2,2,58,0,1,9/15/2020
80-89,Male,,,50,0,5,9/16/2020
80-89,Male,2,2,50,0,,9/17/2020
80-89,Male,1,1,44,0,4,9/18/2020
80-89,Male,,,41,0,1,9/19/2020
80-89,Male,,,40,0,1,9/20/2020
80-89,Male,,,37,0,3,9/21/2020
80-89,Male,,,34,0,3,9/22/2020
80-89,Male,,,33,0,1,9/23/2020
80-89,Male,,,32,0,1,9/24/2020
80-89,Male,,,30,0,1,9/25/2020
80-89,Male,,,27,0,3,9/26/2020
80-89,Male,,,26,0,1,9/27/2020
80-89,Male,,,23,0,2,9/28/2020
80-89,Male,,,21,0,1,9/29/2020
80-89,Male,,,21,0,,9/30/2020
80-89,Male,,,17,0,3,10/1/2020
80-89,Male,1,1,18,0,,10/2/2020
80-89,Male,,,16,0,1,10/3/2020
80-89,Male,,,15,0,1,10/4/2020
80-89,Male,,,15,0,,10/5/2020
80-89,Male,,,14,0,1,10/6/2020
80-89,Male,,,12,0,1,10/7/2020
80-89,Male,,,11,0,,10/8/2020
80-89,Male,,,11,0,,10/9/2020
80-89,Male,1,1,11,0,1,10/10/2020
80-89,Male,,,11,0,,10/11/2020
80-89,Male,,,11,0,,10/12/2020
80-89,Male,,,11,0,,10/13/2020
80-89,Male,,,10,0,1,10/14/2020
80-89,Male,,,9,0,1,10/15/2020
80-89,Male,,,9,0,,10/16/2020
80-89,Male,,,9,0,,10/17/2020
80-89,Male,,,9,0,,10/18/2020
80-89,Male,,,9,0,,10/19/2020
80-89,Male,,,9,0,,10/20/2020
80-89,Male,,,9,0,,10/21/2020
80-89,Male,,,9,0,,10/22/2020
80-89,Male,,,9,0,,10/23/2020
80-89,Male,,,8,0,1,10/24/2020
80-89,Male,,,8,0,,10/25/2020
80-89,Male,,,8,0,,10/26/2020
80-89,Male,,,8,0,,10/27/2020
80-89,Male,1,1,9,0,,10/28/2020
80-89,Male,,,9,0,,10/29/2020
80-89,Male,,,9,0,,10/30/2020
80-89,Male,,,9,0,,10/31/2020
80-89,Male,,,9,0,,11/1/2020
80-89,Male,,,9,0,,11/2/2020
80-89,Male,,,9,0,,11/3/2020
80-89,Male,,,8,0,1,11/4/2020
80-89,Male,,,8,0,,11/5/2020
80-89,Male,,,8,0,,11/6/2020
80-89,Male,,,8,0,,11/7/2020
80-89,Male,,,7,0,,11/8/2020
80-89,Male,,,7,0,,11/9/2020
80-89,Male,,,7,0,,11/10/2020
80-89,Male,,,7,0,,11/11/2020
80-89,Male,,,7,0,,11/12/2020
80-89,Male,,,7,0,,11/13/2020
80-89,Male,,,7,0,,11/14/2020
80-89,Male,,,7,0,,11/15/2020
80-89,Male,,,7,0,,11/16/2020
80-89,Male,,,7,0,,11/17/2020
80-89,Male,,,7,0,,11/18/2020
80-89,Male,,,7,0,,11/19/2020
80-89,Male,,,7,0,,11/20/2020
80-89,Male,,,7,0,,11/21/2020
80-89,Male,,,7,0,,11/22/2020
80-89,Male,,,7,0,,11/23/2020
80-89,Male,,,7,0,,11/24/2020
80-89,Male,,,7,0,,11/25/2020
80-89,Male,,,7,0,,11/26/2020
80-89,Male,,,7,0,,11/27/2020
80-89,Male,,,7,0,,11/28/2020
80-89,Male,,,7,0,,11/29/2020
80-89,Male,,,7,0,,11/30/2020
80-89,Male,,,7,0,,12/1/2020
80-89,Male,,,7,0,,12/2/2020
80-89,Male,,,7,0,,12/3/2020
80-89,Male,,,7,0,,12/4/2020
80-89,Male,,,7,0,,12/5/2020
80-89,Male,,,7,0,,12/6/2020
80-89,Male,,,7,0,,12/7/2020
80-89,Male,,,7,0,,12/8/2020
80-89,Male,,,7,0,,12/9/2020
80-89,Male,,,7,0,,12/10/2020
80-89,Male,,,7,0,,12/11/2020
80-89,Male,,,7,0,,12/12/2020
80-89,Male,,,7,0,,12/13/2020
80-89,Male,,,7,0,,12/14/2020
80-89,Male,,,7,0,,12/15/2020
80-89,Male,,,7,0,,12/16/2020
80-89,Male,,,7,0,,12/17/2020
80-89,Male,,,7,0,,12/18/2020
80-89,Male,,,7,0,,12/19/2020
80-89,Male,,,7,0,,12/20/2020
80-89,Male,,,7,0,,12/21/2020
80-89,Male,,,7,0,,12/22/2020
80-89,Male,,,7,0,,12/23/2020
80-89,Male,,,7,0,,12/24/2020
80-89,Male,,,7,0,,12/25/2020
80-89,Male,,,7,0,,12/26/2020
80-89,Male,,,7,0,,12/27/2020
80-89,Male,,,7,0,,12/28/2020
80-89,Male,,,7,0,,12/29/2020
80-89,Male,,,7,0,,12/30/2020
80-89,Male,,,7,0,,12/31/2020
80-89,Male,,,7,0,,1/1/2021
80-89,Male,,,7,0,,1/2/2021
80-89,Male,,,7,0,,1/3/2021
80-89,Male,,,7,0,,1/4/2021
80-89,Male,,,7,0,,1/5/2021
80-89,Male,,,7,0,,1/6/2021
80-89,Male,,,7,0,,1/7/2021
80-89,Male,,,7,0,,1/8/2021
80-89,Male,,,7,0,,1/9/2021
80-89,Male,,,7,0,,1/10/2021
80-89,Male,,,7,0,,1/11/2021
80-89,Male,,,7,0,,1/12/2021
80-89,Male,,,7,0,,1/13/2021
80-89,Male,,,7,0,,1/14/2021
80-89,Male,,,7,0,,1/15/2021
80-89,Male,,,7,0,,1/16/2021
80-89,Male,,,7,0,,1/17/2021
80-89,Male,,,7,0,,1/18/2021
80-89,Male,,,7,0,,1/19/2021
80-89,Male,,,7,0,,1/20/2021
80-89,Male,,,7,0,,1/21/2021
80-89,Male,,,7,0,,1/22/2021
80-89,Male,,,7,0,,1/23/2021
80-89,Male,,,7,0,,1/24/2021
80-89,Male,,,7,0,,1/25/2021
80-89,Male,,,7,0,,1/26/2021
80-89,Male,,,7,0,,1/27/2021
80-89,Male,,,7,0,,1/28/2021
80-89,Male,,,7,0,,1/29/2021
80-89,Male,,,7,0,,1/30/2021
80-89,Male,,,2,0,,1/31/2021
80-89,Male,,,2,0,,2/1/2021
80-89,Male,,,2,0,,2/2/2021
80-89,Male,,,2,0,,2/3/2021
80-89,Male,,,2,0,,2/4/2021
80-89,Male,,,2,0,,2/5/2021
80-89,Male,,,2,0,,2/6/2021
80-89,Male,,,2,0,,2/7/2021
80-89,Male,,,2,0,,2/8/2021
80-89,Male,,,2,0,,2/9/2021
80-89,Male,,,2,0,,2/10/2021
80-89,Male,,,2,0,,2/11/2021
80-89,Male,,,2,0,,2/12/2021
80-89,Male,,,2,0,,2/13/2021
80-89,Male,,,2,0,,2/14/2021
80-89,Male,,,2,0,,2/15/2021
80-89,Male,,,2,0,,2/16/2021
80-89,Male,,,2,0,,2/17/2021
80-89,Male,,,2,0,,2/18/2021
80-89,Male,,,2,0,,2/19/2021
80-89,Male,,,2,0,,2/20/2021
80-89,Male,,,2,0,,2/21/2021
80-89,Male,,,2,0,,2/22/2021
80-89,Male,,,2,0,,2/23/2021
80-89,Male,,,2,0,,2/24/2021
80-89,Male,,,2,0,,2/25/2021
80-89,Male,,,2,0,,2/26/2021
80-89,Male,,,2,0,,2/27/2021
80-89,Male,,,2,0,,2/28/2021
80-89,Male,,,2,0,,3/1/2021
80-89,Male,,,2,0,,3/2/2021
80-89,Male,,,2,0,,3/3/2021
80-89,Male,,,2,0,,3/4/2021
80-89,Male,,,2,0,,3/5/2021
80-89,Male,,,2,0,,3/6/2021
80-89,Male,,,2,0,,3/7/2021
80-89,Male,,,2,0,,3/8/2021
80-89,Male,,,2,0,,3/9/2021
80-89,Male,,,2,0,,3/10/2021
80-89,Male,,,2,0,,3/11/2021
80-89,Male,,,2,0,,3/12/2021
80-89,Male,,,2,0,,3/13/2021
80-89,Male,,,2,0,,3/14/2021
80-89,Male,,,2,0,,3/15/2021
80-89,Male,,,2,0,,3/16/2021
80-89,Male,,,2,0,,3/17/2021
80-89,Male,,,2,0,,3/18/2021
80-89,Male,,,2,0,,3/19/2021
80-89,Male,,,2,0,,3/20/2021
80-89,Male,,,2,0,,3/21/2021
80-89,Male,,,2,0,,3/22/2021
80-89,Male,,,2,0,,3/23/2021
80-89,Male,,,2,0,,3/24/2021
80-89,Male,,,2,0,,3/25/2021
80-89,Male,,,2,0,,3/26/2021
80-89,Male,,,2,0,,3/27/2021
80-89,Male,,,2,0,,3/28/2021
80-89,Male,,,2,0,,3/29/2021
80-89,Male,,,2,0,,3/30/2021
80-89,Male,,,2,0,,3/31/2021
80-89,Male,,,2,0,,4/1/2021
80-89,Male,,,2,0,,4/2/2021
80-89,Male,,,2,0,,4/3/2021
80-89,Male,,,2,0,,4/4/2021
80-89,Male,,,2,0,,4/5/2021
80-89,Male,,,2,0,,4/6/2021
80-89,Male,,,2,0,,4/7/2021
80-89,Male,,,2,0,,4/8/2021
80-89,Male,,,2,0,,4/9/2021
80-89,Male,,,2,0,,4/10/2021
80-89,Male,,,2,0,,4/11/2021
