agegroup,Sex,Cases,Cases_Male,Active_Cases,Cases_Female,Daily_Recovered,Date
20-29,Male,5,5,86,0,1,8/29/2021
20-29,Male,14,14,94,0,6,8/30/2021
20-29,Male,20,20,110,0,4,8/31/2021
20-29,Male,29,29,139,0,,9/1/2021
20-29,Male,27,27,158,0,8,9/2/2021
20-29,Male,26,26,178,0,6,9/3/2021
20-29,Male,23,23,194,0,7,9/4/2021
20-29,Male,36,36,226,0,4,9/5/2021
20-29,Male,37,37,256,0,7,9/6/2021
20-29,Male,30,30,274,0,12,9/7/2021
20-29,Male,37,37,304,0,7,9/8/2021
20-29,Male,35,35,327,0,12,9/9/2021
20-29,Male,60,60,373,0,15,9/10/2021
20-29,Male,36,36,399,0,10,9/11/2021
20-29,Male,47,47,436,0,10,9/12/2021
20-29,Male,48,48,458,0,25,9/13/2021
20-29,Male,49,49,483,0,24,9/14/2021
20-29,Male,63,63,516,0,30,9/15/2021
20-29,Male,66,66,563,0,19,9/16/2021
20-29,Male,64,64,592,0,35,9/17/2021
20-29,Male,69,69,633,0,28,9/18/2021
20-29,Male,75,75,687,0,21,9/19/2021
20-29,Male,87,87,743,0,31,9/20/2021
20-29,Male,72,72,772,0,43,9/21/2021
20-29,Male,77,77,809,0,40,9/22/2021
20-29,Male,86,86,868,0,27,9/23/2021
20-29,Male,93,93,923,0,38,9/24/2021
20-29,Male,94,94,977,0,40,9/25/2021
20-29,Male,86,86,1046,0,17,9/26/2021
20-29,Male,105,105,1123,0,28,9/27/2021
20-29,Male,113,113,1200,0,36,9/28/2021
20-29,Male,202,202,1365,0,37,9/29/2021
20-29,Male,172,172,1389,0,147,9/30/2021
20-29,Male,213,213,1507,0,95,10/1/2021
20-29,Male,155,155,1538,0,124,10/2/2021
20-29,Male,162,162,1641,0,59,10/3/2021
20-29,Male,223,223,1850,0,15,10/4/2021
20-29,Male,171,171,1837,0,184,10/5/2021
20-29,Male,214,214,1937,0,114,10/6/2021
20-29,Male,219,219,2147,0,9,10/7/2021
20-29,Male,214,214,2182,0,179,10/8/2021
20-29,Male,227,227,2324,0,85,10/9/2021
20-29,Male,169,169,2402,0,91,10/10/2021
20-29,Male,165,165,2424,0,142,10/11/2021
20-29,Male,172,172,2422,0,174,10/12/2021
20-29,Male,251,251,2459,0,214,10/13/2021
20-29,Male,240,240,2511,0,188,10/14/2021
20-29,Male,214,214,2528,0,197,10/15/2021
20-29,Male,184,184,2707,0,5,10/16/2021
20-29,Male,163,163,2522,0,348,10/17/2021
20-29,Male,177,177,2497,0,202,10/18/2021
20-29,Male,154,154,2451,0,200,10/19/2021
20-29,Male,205,205,2443,0,213,10/20/2021
20-29,Male,176,176,2397,0,222,10/21/2021
20-29,Male,168,168,2373,0,193,10/22/2021
20-29,Male,171,171,2537,0,7,10/23/2021
20-29,Male,137,137,2480,0,194,10/24/2021
20-29,Male,127,127,2454,0,154,10/25/2021
20-29,Male,112,112,2347,0,219,10/26/2021
20-29,Male,153,153,2097,0,403,10/27/2021
20-29,Male,115,115,2194,0,18,10/28/2021
20-29,Male,91,91,1870,0,415,10/29/2021
20-29,Male,71,71,1935,0,6,10/30/2021
20-29,Male,100,100,1871,0,164,10/31/2021
20-29,Male,57,57,1609,0,319,11/1/2021
20-29,Male,65,65,1507,0,167,11/2/2021
20-29,Male,60,60,1398,0,169,11/3/2021
20-29,Male,87,87,1483,0,2,11/4/2021
20-29,Male,99,99,1258,0,324,11/5/2021
20-29,Male,62,62,1192,0,128,11/6/2021
20-29,Male,86,86,1174,0,104,11/7/2021
20-29,Male,82,82,1116,0,140,11/8/2021
20-29,Male,89,89,1091,0,114,11/9/2021
20-29,Male,114,114,1150,0,55,11/10/2021
20-29,Male,93,93,1191,0,52,11/11/2021
20-29,Male,103,103,1255,0,39,11/12/2021
20-29,Male,78,78,1316,0,17,11/13/2021
20-29,Male,59,59,1326,0,49,11/14/2021
20-29,Male,47,47,1084,0,289,11/15/2021
20-29,Male,70,70,1111,0,43,11/16/2021
20-29,Male,84,84,1095,0,100,11/17/2021
20-29,Male,81,81,1077,0,99,11/18/2021
20-29,Male,72,72,751,0,398,11/19/2021
20-29,Male,65,65,693,0,123,11/20/2021
20-29,Male,56,56,650,0,99,11/21/2021
20-29,Male,39,39,607,0,82,11/22/2021
20-29,Male,56,56,603,0,60,11/23/2021
20-29,Male,83,83,637,0,49,11/24/2021
20-29,Male,102,102,664,0,76,11/25/2021
20-29,Male,86,86,648,0,102,11/26/2021
20-29,Male,82,82,655,0,75,11/27/2021
20-29,Male,78,78,666,0,67,11/28/2021
20-29,Male,48,48,655,0,59,11/29/2021
20-29,Male,84,84,693,0,46,11/30/2021
20-29,Male,94,94,745,0,42,12/1/2021
20-29,Male,104,104,775,0,74,12/2/2021
20-29,Male,112,112,886,0,1,12/3/2021
20-29,Male,68,68,950,0,4,12/4/2021
20-29,Male,58,58,999,0,9,12/5/2021
20-29,Male,79,79,753,0,325,12/6/2021
20-29,Male,70,70,748,0,75,12/7/2021
20-29,Male,68,68,760,0,56,12/8/2021
20-29,Male,99,99,775,0,84,12/9/2021
20-29,Male,99,99,792,0,82,12/10/2021
20-29,Male,79,79,744,0,127,12/11/2021
20-29,Male,81,81,742,0,83,12/12/2021
20-29,Male,56,56,717,0,80,12/13/2021
20-29,Male,76,76,739,0,54,12/14/2021
20-29,Male,105,105,792,0,52,12/15/2021
20-29,Male,99,99,826,0,65,12/16/2021
20-29,Male,96,96,865,0,57,12/17/2021
20-29,Male,73,73,848,0,90,12/18/2021
20-29,Male,95,95,835,0,109,12/19/2021
20-29,Male,86,86,857,0,64,12/20/2021
20-29,Male,116,116,908,0,65,12/21/2021
20-29,Male,238,238,1097,0,49,12/22/2021
20-29,Male,247,247,1268,0,76,12/23/2021
20-29,Male,288,288,1428,0,128,12/24/2021
20-29,Male,222,222,1556,0,94,12/25/2021
20-29,Male,273,273,1746,0,83,12/26/2021
20-29,Male,384,384,2034,0,96,12/27/2021
20-29,Male,552,552,2491,0,95,12/28/2021
20-29,Male,903,903,3310,0,85,12/29/2021
20-29,Male,1093,1093,4266,0,137,12/30/2021
20-29,Male,1530,1530,4323,0,1473,12/31/2021
20-29,Male,1448,1448,5764,0,6,1/1/2022
20-29,Male,1728,1728,7226,0,266,1/2/2022
20-29,Male,2698,2698,9338,0,586,1/3/2022
20-29,Male,3479,3479,10080,0,2737,1/4/2022
20-29,Male,4563,4563,12098,0,2546,1/5/2022
20-29,Male,4608,4608,13802,0,2903,1/6/2022
20-29,Male,9143,9143,20923,0,2022,1/7/2022
20-29,Male,7198,7198,26725,0,1395,1/8/2022
20-29,Male,5402,5402,27907,0,4221,1/9/2022
20-29,Male,5434,5434,27211,0,6134,1/10/2022
20-29,Male,4865,4865,31966,0,119,1/11/2022
20-29,Male,4403,4403,31323,0,6161,1/12/2022
20-29,Male,3510,3510,31293,0,2893,1/13/2022
20-29,Male,2624,2624,26563,0,7149,1/14/2022
20-29,Male,2630,2630,27275,0,1952,1/15/2022
20-29,Male,2028,2028,27565,0,1612,1/16/2022
20-29,Male,1821,1821,27513,0,1796,1/17/2022
20-29,Male,1948,1948,27662,0,1726,1/18/2022
20-29,Male,1794,1794,29300,0,135,1/19/2022
20-29,Male,1570,1570,29690,0,1177,1/20/2022
20-29,Male,1212,1212,22933,0,7969,1/21/2022
20-29,Male,977,977,20276,0,3622,1/22/2022
20-29,Male,890,890,19695,0,1471,1/23/2022
20-29,Male,1123,1123,19247,0,1571,1/24/2022
20-29,Male,1069,1069,12890,0,7425,1/25/2022
20-29,Male,1128,1128,10479,0,3539,1/26/2022
20-29,Male,1048,1048,8466,0,3061,1/27/2022
20-29,Male,1004,1004,6200,0,3270,1/28/2022
20-29,Male,784,784,6019,0,965,1/29/2022
20-29,Male,740,740,5876,0,883,1/30/2022
20-29,Male,877,877,5559,0,1193,1/31/2022
20-29,Male,1519,1519,5870,0,1206,2/1/2022
20-29,Male,1127,1127,4985,0,2012,2/2/2022
20-29,Male,796,796,4742,0,1037,2/3/2022
20-29,Male,494,494,4458,0,778,2/4/2022
20-29,Male,410,410,4183,0,685,2/5/2022
20-29,Male,465,465,4000,0,648,2/6/2022
20-29,Male,555,555,3759,0,796,2/7/2022
20-29,Male,628,628,3498,0,889,2/8/2022
20-29,Male,583,583,3344,0,737,2/9/2022
20-29,Male,536,536,3275,0,605,2/10/2022
20-29,Male,400,400,3230,0,445,2/11/2022
20-29,Male,383,383,3109,0,504,2/12/2022
20-29,Male,348,348,3040,0,417,2/13/2022
20-29,Male,364,364,2761,0,643,2/14/2022
20-29,Male,439,439,2576,0,624,2/15/2022
20-29,Male,531,531,2530,0,577,2/16/2022
20-29,Male,397,397,2486,0,441,2/17/2022
20-29,Male,336,336,2441,0,381,2/18/2022
20-29,Male,256,256,2360,0,337,2/19/2022
20-29,Male,258,258,2297,0,320,2/20/2022
20-29,Male,360,360,2462,0,195,2/21/2022
20-29,Male,418,418,2147,0,732,2/22/2022
20-29,Male,433,433,2082,0,498,2/23/2022
20-29,Male,406,406,2133,0,355,2/24/2022
20-29,Male,337,337,2161,0,309,2/25/2022
20-29,Male,319,319,2243,0,237,2/26/2022
20-29,Male,312,312,2263,0,292,2/27/2022
20-29,Male,415,415,2261,0,417,2/28/2022
20-29,Male,518,518,2358,0,421,3/1/2022
20-29,Male,599,599,2511,0,446,3/2/2022
20-29,Male,499,499,2683,0,327,3/3/2022
20-29,Male,407,407,2732,0,358,3/4/2022
20-29,Male,316,316,2759,0,289,3/5/2022
20-29,Male,344,344,2767,0,336,3/6/2022
20-29,Male,424,424,3022,0,169,3/7/2022
20-29,Male,442,442,2571,0,893,3/8/2022
20-29,Male,553,553,2533,0,591,3/9/2022
20-29,Male,460,460,2985,0,8,3/10/2022
20-29,Male,371,371,2571,0,785,3/11/2022
20-29,Male,303,303,2547,0,327,3/12/2022
20-29,Male,299,299,2520,0,326,3/13/2022
20-29,Male,379,379,2433,0,466,3/14/2022
20-29,Male,621,621,2506,0,548,3/15/2022
20-29,Male,733,733,2730,0,509,3/16/2022
20-29,Male,746,746,3102,0,374,3/17/2022
20-29,Male,652,652,3388,0,366,3/18/2022
20-29,Male,478,478,3573,0,293,3/19/2022
20-29,Male,487,487,3749,0,311,3/20/2022
20-29,Male,621,621,3908,0,462,3/21/2022
20-29,Male,766,766,3918,0,756,3/22/2022
20-29,Male,817,817,3966,0,769,3/23/2022
20-29,Male,685,685,3919,0,732,3/24/2022
20-29,Male,599,599,3935,0,583,3/25/2022
20-29,Male,418,418,3924,0,429,3/26/2022
20-29,Male,468,468,3842,0,550,3/27/2022
20-29,Male,619,619,3797,0,664,3/28/2022
20-29,Male,771,771,3701,0,867,3/29/2022
20-29,Male,745,745,3620,0,825,3/30/2022
20-29,Male,653,653,3680,0,593,3/31/2022
20-29,Male,516,516,3666,0,530,4/1/2022
20-29,Male,454,454,3724,0,396,4/2/2022
20-29,Male,468,468,3711,0,481,4/3/2022
20-29,Male,649,649,3642,0,718,4/4/2022
20-29,Male,771,771,3616,0,797,4/5/2022
20-29,Male,820,820,3695,0,741,4/6/2022
20-29,Male,754,754,3886,0,563,4/7/2022
20-29,Male,569,569,3930,0,525,4/8/2022
20-29,Male,548,548,4048,0,430,4/9/2022
20-29,Male,497,497,4024,0,521,4/10/2022
20-29,Male,639,639,3979,0,686,4/11/2022
